#name	rank	LBI
74	627	0.49407061666
431	628	0.490345578856
344	629	0.489892890841
476	630	0.488907205537
214	631	0.48804009913
136	632	0.487907513772
174	633	0.487517753017
436	634	0.485779048803
218	635	0.485723778574
134	636	0.485350600689
553	637	0.485322211184
622	638	0.484779985813
191	639	0.483709168093
627	640	0.483384951607
647	641	0.481522540677
883	642	0.480939541213
324	643	0.480205922653
892	644	0.476058359084
289	645	0.475048985606
662	646	0.475018218466
485	647	0.473381755907
520	648	0.470397079698
381	649	0.466225025359
68	650	0.462709417056
132	651	0.460523517384
71	652	0.460276664525
270	653	0.459156039387
379	654	0.45908118772
494	655	0.458355397455
612	656	0.457683205541
744	657	0.457456856847
231	658	0.456622215467
81	659	0.456479988159
564	660	0.454163490204
708	661	0.450735884825
41	662	0.450548173032
562	663	0.450193440183
40	664	0.449749799391
154	665	0.448247226372
268	666	0.44782629376
260	667	0.447597894609
702	668	0.446289204212
548	669	0.446188648897
397	670	0.444608515945
398	671	0.442566995912
105	672	0.44067224153
3	673	0.440312610473
2	674	0.440135207571
804	675	0.438097409396
249	676	0.43752331383
22	677	0.436357567607
239	678	0.435692425264
238	679	0.435528893584
862	680	0.434419113994
901	681	0.434114457378
158	682	0.433856474619
365	683	0.433555910728
21	684	0.432030327463
621	685	0.431796966639
107	686	0.43041650417
30	687	0.429136818777
518	688	0.42873869272
524	689	0.427752408239
321	690	0.4250543539
310	691	0.424456035954
554	692	0.423918652778
28	693	0.423226559992
26	694	0.420559084187
13	695	0.419438133251
856	696	0.419243647573
258	697	0.418774425009
593	698	0.41851427753
645	699	0.417623007814
458	700	0.416281292396
25	701	0.41611825406
416	702	0.415960052245
147	703	0.415915678171
400	704	0.414650334311
439	705	0.408075301756
454	706	0.407355500048
346	707	0.40667287359
261	708	0.406575693217
137	709	0.406434206534
15	710	0.406235674912
545	711	0.405365204031
460	712	0.404669651734
904	713	0.403626183787
351	714	0.403242702058
135	715	0.402921933222
269	716	0.402037462092
420	717	0.401320322962
623	718	0.401188339825
790	719	0.399557896605
513	720	0.397416484678
161	721	0.396876578951
96	722	0.395862740407
500	723	0.395820385206
6	724	0.393770705906
589	725	0.393409847911
842	726	0.393229596079
116	727	0.392839469038
893	728	0.391958065523
77	729	0.390927779863
475	730	0.390705584535
765	731	0.389617237797
728	732	0.389186621867
121	733	0.387321346682
264	734	0.385346761599
456	735	0.385129909177
236	736	0.383957912906
865	737	0.383930891923
118	738	0.381543458007
117	739	0.379627264477
453	740	0.379260281335
326	741	0.379049941347
496	742	0.37857555228
432	743	0.378365663878
185	744	0.37617861987
27	745	0.375279656019
7	746	0.375035903255
445	747	0.374129748115
20	748	0.371294483574
539	749	0.370491072644
478	750	0.369983195837
222	751	0.369911926478
14	752	0.368746773992
51	753	0.368423374553
61	754	0.367318618751
643	755	0.362437906265
582	756	0.361929463537
67	757	0.357865687987
502	758	0.357784665668
838	759	0.357191759542
212	760	0.355481270311
138	761	0.353315742725
352	762	0.351713016995
867	763	0.350707799296
639	764	0.349810861867
556	765	0.349423618865
305	766	0.34673354928
606	767	0.346292075026
869	768	0.344788262265
155	769	0.344703961359
555	770	0.340893547981
855	771	0.340702723827
202	772	0.339722071167
405	773	0.339474931804
124	774	0.33708061833
660	775	0.334623195773
9	776	0.332775942771
372	777	0.3313066158
323	778	0.329151621953
95	779	0.329039571814
368	780	0.328695736113
526	781	0.32852664372
394	782	0.326257497119
578	783	0.324552051005
571	784	0.32392727014
418	785	0.323791889629
141	786	0.323277396304
628	787	0.323083755762
597	788	0.321705641667
774	789	0.321552498576
521	790	0.319162653239
375	791	0.318021454209
175	792	0.316752574564
293	793	0.314056533418
49	794	0.312370660516
847	795	0.312051880212
567	796	0.311047090212
461	797	0.304323487199
362	798	0.304050192827
710	799	0.303434112912
126	800	0.301833282114
164	801	0.300696789118
477	802	0.300394732221
389	803	0.300390904872
348	804	0.297546134585
101	805	0.295781018725
290	806	0.295434030306
440	807	0.295396922764
482	808	0.295190856557
47	809	0.295138342114
858	810	0.294704326471
271	811	0.293093426176
504	812	0.293065249675
69	813	0.292543019923
300	814	0.292451773885
169	815	0.291597664857
244	816	0.289921922265
509	817	0.288785259552
119	818	0.286666990507
626	819	0.285362180137
667	820	0.282920520715
668	821	0.282917707611
550	822	0.281153420994
88	823	0.279749964767
871	824	0.278913534075
870	825	0.27888936246
452	826	0.276446773883
183	827	0.275974517718
401	828	0.274651934507
614	829	0.270168758001
566	830	0.268714746045
177	831	0.260993355468
382	832	0.2568360917
533	833	0.256040998267
16	834	0.254726777888
377	835	0.253200929018
179	836	0.252706609566
152	837	0.250828209249
594	838	0.250816478892
1	839	0.250441880175
407	840	0.249350065328
572	841	0.249204479993
184	842	0.249145783522
369	843	0.245932991777
104	844	0.24281045328
404	845	0.241703506824
45	846	0.240165019809
403	847	0.239873114097
848	848	0.234778738735
8	849	0.234621332677
331	850	0.234357646319
219	851	0.23345700392
510	852	0.231407166071
591	853	0.230409219316
852	854	0.228965666163
359	855	0.228161005063
528	856	0.228123681502
278	857	0.226535469055
412	858	0.22625570351
150	859	0.226015327203
198	860	0.219500420352
4	861	0.219273901804
172	862	0.216496746391
534	863	0.215692402345
568	864	0.213871614476
408	865	0.213331815832
108	866	0.212842072616
180	867	0.212687975899
196	868	0.212542938573
864	869	0.211400458817
327	870	0.210141691582
182	871	0.208704280636
148	872	0.207923467943
654	873	0.207729955115
18	874	0.206854183897
809	875	0.196620656952
111	876	0.191968843442
583	877	0.187429952783
91	878	0.184951307942
508	879	0.18225612846
156	880	0.181091399671
464	881	0.179113510925
891	882	0.177724159243
302	883	0.174674385323
221	884	0.174226242216
396	885	0.169972946704
886	886	0.169366756532
560	887	0.167049813699
145	888	0.164543453733
505	889	0.163632104917
79	890	0.163457414666
650	891	0.155410546867
55	892	0.155308322177
262	893	0.153434297441
355	894	0.153367491341
540	895	0.150329124036
166	896	0.14873927799
204	897	0.146678669835
498	898	0.146581922476
201	899	0.1413409629
853	900	0.139773267048
170	901	0.137339041406
168	902	0.136843291944
472	903	0.135490587833
557	904	0.134698474596
5	905	0.134386931301
114	906	0.13321345269
831	907	0.13222110353
835	908	0.13153889719
850	909	0.129871107963
130	910	0.129321768721
112	911	0.129262403622
224	912	0.129205452779
29	913	0.129093084468
